pair_id,n,Speaking,new_feat,new_sounds,AaA,LoR,Edu.day,Enroll,prop_female,C,L1_code,L2_code,featural_dist,script_dist,geographic_dist,genetic_dist,syntactic_dist,morphological_dist,phonological_dist,inventory_dist,z_featural_dist,z_script_dist,z_geographic_dist,z_genetic_dist,z_syntactic_dist,z_morphological_dist,z_phonological_dist,z_inventory_dist
nucl1643__czec1258,1,558,26,20,24,12,4,101,1,Japan,nucl1643,czec1258,0.6045,0.3455,0.3312,1,0.6345,0.6084,0.5064,0.5688,0.648799293389552,0.712634584649805,2.0519298976482,0.83098441244373,0.689357311725614,-0.427709225238574,1.9431230285865,1.06537669584131
nucl1643__stan1295,8,485.625,26,20,37.75,2.625,3.625,101,0.625,Japan,nucl1643,stan1295,0.5679,0.3455,0.3383,1,0.6143,0.5493,0.4498,0.5211,0.182180752242627,0.712634584649805,2.11893737561828,0.83098441244373,0.46938957904497,-0.994138165606968,1.32216248087942,0.416600264836556
nucl1643__stan1290,5,507.6,26,20,29.8,6.6,3.4,101,1,Japan,nucl1643,stan1290,0.6263,0.3455,0.3549,1,0.7123,0.6599,0.4498,0.5014,0.926730555602746,0.712634584649805,2.27560274664692,0.83098441244373,1.5365597672976,0.0658794453024119,1.32216248087942,0.148656958949896
nucl1643__mand1415,2,516.5,26,20,27.5,2,4,101,1,Japan,nucl1643,mand1415,0.5944,0.5922,0.0714,1,0.5659,0.7675,0.5049,0.5646,0.520032974657751,2.2953390975856,-0.399977535679571,0.83098441244373,-0.0576618200512287,1.09714431812202,1.92666647696882,1.0082517270736
nucl1643__stan1288,3,506,26,20,37,3,4,101,0.666666666666667,Japan,nucl1643,stan1288,0.6482,0.3455,0.3786,1,0.6976,0.628,0.5903,0.5823,1.20593673186279,0.712634584649805,2.49927559564565,0.83098441244373,1.37648423905971,-0.239858003052102,2.86359281573533,1.24899266688039
nucl1643__port1283,1,498,26,20,32,2,4,101,1,Japan,nucl1643,port1283,0.6052,0.3455,0.3784,1,0.6392,0.743,0.5348,0.454,0.657723691717497,0.712634584649805,2.49738806105494,0.83098441244373,0.740537922794873,0.862330290388934,2.25470040588122,-0.496039117142878
nucl1643__dutc1256,1,565,26,20,48,2,4,101,1,Japan,nucl1643,dutc1256,0.6012,0.3455,0.3406,1,0.6638,0.5869,0.5273,0.5141,0.606727129843517,0.712634584649805,2.14064402341141,0.83098441244373,1.00841941902972,-0.633770514881899,2.17241764779282,0.321391983557032
nucl1643__swed1254,2,529,26,20,30.5,6.5,3.5,101,1,Japan,nucl1643,swed1254,0.6402,0.3881,0.3042,1,0.6816,0.6517,0.5792,0.5749,1.10394360811483,0.98593499912514,1.79711272790282,0.83098441244373,1.20225237158989,-0.0127113721429499,2.74181433376451,1.1483439123849
nucl1643__alba1267,1,498,26,20,29,2,4,101,0,Japan,nucl1643,alba1267,0.6318,0.4225,0.3395,1,0.6848,0.597,0.5792,0.5737,0.99685082817947,1.20662829156532,2.13026258316252,0.83098441244373,1.23709874508385,-0.536969629979686,2.74181433376451,1.13202249273698
java1254__indo1316,12,503.416666666667,12,17,26.0833333333333,4.16666666666667,3.25,64,0.5,Indonesia,java1254,indo1316,0.3548,0.3776,0.0314,0.6854,0.2972,0.4878,0.39,0.3606,-2.5346610815937,0.918572220909388,-0.777484453820875,-0.893129270984316,-2.98366824437248,-1.58356929644717,0.66609462305463,-1.76638961307252
java1254__stan1293,12,490.333333333333,12,17,26,3.83333333333333,2.91666666666667,64,0.666666666666667,Indonesia,java1254,stan1293,0.5993,0.1864,0.4052,1,0.6407,0.8019,0.427,0.4438,0.582503762953377,-0.30807189288601,2.75031769620961,0.83098441244373,0.756872160370169,1.42684238155134,1.07202289629071,-0.634771184150185
kiny1244__stan1290,47,495.617021276596,13,16,29.9574468085106,5.06382978723404,3.25531914893617,16,0.425531914893617,Rwanda,kiny1244,stan1290,0.5555,0,0.2392,1,0.6227,0.6215,0.5399,0.4336,0.0240914104332875,-1.50392159378278,1.1836639859232,0.83098441244373,0.560861309466625,-0.302155602246595,2.31065268138133,-0.773503251157491
kiny1244__stan1293,18,496.111111111111,13,16,21.6111111111111,9.33333333333333,2.94444444444444,16,0.5,Rwanda,kiny1244,stan1293,0.6736,0.1864,0.2595,1,0.7326,0.7771,0.5804,0.5182,1.52976489976257,-0.30807189288601,1.37524874687991,0.83098441244373,1.75761644914993,1.18915308000928,2.75497957505865,0.377156834020753
kiny1244__stan1288,1,605,13,16,13,3,2,16,1,Rwanda,kiny1244,stan1288,0.5773,0,0.2209,1,0.5877,0.5849,0.6224,0.5337,0.302022672646483,-1.50392159378278,1.01095457087355,0.83098441244373,0.179729099376398,-0.652939006941743,3.21576302035365,0.587975171139698
kiny1244__swah1253,1,479,13,16,34,9,3,16,1,Rwanda,kiny1244,swah1253,0.4696,0.5335,0.0475,0.5354,0.4947,0.4313,0.4934,0.4467,-1.07105975581045,1.91874908984612,-0.625537919269,-1.71517966041282,-0.832993630291917,-2.12507919713777,1.80049958123328,-0.595327753334382
kore1280__stan1293,56,498.75,22,22,26.8035714285714,4.17857142857143,3.44642857142857,97.8214285714286,0.839285714285714,"Korea,South",kore1280,stan1293,0.6664,0.3141,0.3292,1,0.7212,0.7699,0.5587,0.4866,1.4379710883894,0.511187800271272,2.03305455174114,0.83098441244373,1.63347624357769,1.12014650859384,2.5169081283229,-0.0526405500410969
kore1280__stan1288,1,530,22,22,27,2,4,97,1,"Korea,South",kore1280,stan1288,0.6323,0.2566,0.3622,1,0.6964,0.5698,0.5903,0.5505,1.00322539841372,0.142296395756443,2.34449775920771,0.83098441244373,1.36341684899947,-0.797661121993566,2.86359281573533,0.816475046210556
kore1280__roma1327,1,497,22,22,32,2,4,97,1,"Korea,South",kore1280,roma1327,0.6263,0.2566,0.3029,1,0.6565,0.6293,0.5903,0.5696,0.926730555602746,0.142296395756443,1.78484375306323,0.83098441244373,0.928926129496613,-0.227398483213204,2.86359281573533,1.07625764227326
kore1280__stan1295,1,479,22,22,35,2,4,97,1,"Korea,South",kore1280,stan1295,0.5823,0.2566,0.3199,1,0.626,0.5559,0.5273,0.5227,0.365768374988959,0.142296395756443,1.94528419327328,0.83098441244373,0.596796632132274,-0.930882141809483,2.17241764779282,0.438362157700448
kore1280__mand1415,1,503,22,22,27,2,3,97,1,"Korea,South",kore1280,mand1415,0.5603,0.6244,0.0436,1,0.5122,0.8044,0.4208,0.5505,0.0852872846820647,2.50191828411391,-0.662344843787778,0.83098441244373,-0.642427525246804,1.45080299662615,1.00400248293763,0.816475046210556
kurd1259__stan1293,145,501.579310344828,11,22,27.848275862069,4.42758620689655,3.39310344827586,53.3103448275862,0.227586206896552,Iraq,kurd1259,stan1293,0.6263,0.4161,0.1637,0.9131,0.7205,0.6236,0.3548,0.4991,0.926730555602746,1.16556907436714,0.471119677931489,0.354743220168151,1.62585359937588,-0.282028685583759,0.279914211759769,0.117374237958053
kurd1259__nucl1301,159,490.075471698113,11,22,24.6918238993711,5.11320754716981,2.83647798742138,78.9496855345912,0.232704402515723,Turkey,kurd1259,nucl1301,0.535,0.3776,0.0502,1,0.5952,0.4632,0.4034,0.5051,-0.237265969170863,0.918572220909388,-0.600056202294462,0.83098441244373,0.261400287252875,-1.81934174878326,0.81310648417256,0.198981336197645
kurd1259__kurd1259,3,486.666666666667,11,22,27.3333333333333,1.33333333333333,2.66666666666667,68.3333333333333,0.333333333333333,Turkey,kurd1259,kurd1259,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
kurd1259__russ1263,10,488.1,11,22,30.6,3.5,3,66.2,0.2,Syria,kurd1259,russ1263,0.581,0.5,0.116,0.8691,0.6169,0.6041,0.4034,0.5149,0.349194492379914,1.70382974982443,0.0209426780479835,0.113608439269123,0.497702257508815,-0.46892148316724,0.81310648417256,0.332272929988978
kurd1259__roma1327,2,513.5,11,22,35.5,3.5,4,63,0,Iraq,kurd1259,roma1327,0.4952,0.3776,0.0875,0.9078,0.5719,0.422,0.359,0.4225,-0.744681759816972,0.918572220909388,-0.248031001127696,0.325697439741677,0.00767513024995296,-2.21421268521605,0.32599255628927,-0.924476382900736
kurd1259__port1283,4,507.75,11,22,19,4.75,2.75,79,0.25,Turkey,kurd1259,port1283,0.5818,0.3776,0.1728,0.9214,0.6233,0.6636,0.4034,0.5045,0.359393804754711,0.918572220909388,0.557002501808636,0.400230008383195,0.567395004496742,0.101341155613123,0.81310648417256,0.190820626373685
kurd1259__stan1290,5,516.4,11,22,24.8,4.8,2.8,76.8,0.6,Morocco,kurd1259,stan1290,0.6059,0.3776,0.1532,0.9248,0.695,0.6215,0.4246,0.5284,0.666648090045445,0.918572220909388,0.372024111919397,0.418863150543574,1.34817156059586,-0.302155602246595,1.04569241370242,0.515888901028059
kurd1259__stan1295,6,520.833333333333,11,22,27.8333333333333,2.66666666666667,3.33333333333333,73.5,0.166666666666667,Turkey,kurd1259,stan1295,0.5283,0.3776,0.124,0.8934,0.612,0.4315,0.3445,0.493,-0.322685210309782,0.918572220909388,0.0964440616762444,0.246780602356541,0.444343748096184,-2.12316234793179,0.166912557318375,0.0344070214144679
kurd1259__roma1326,1,531,11,22,30,4,4,90,1,USSR,kurd1259,roma1326,0.5954,0.3776,0.1294,0.9214,0.6576,0.6495,0.4034,0.5019,0.532782115126246,0.918572220909388,0.14740749562532,0.400230008383195,0.940904570385163,-0.0337967134087782,0.81310648417256,0.155457550469863
kurd1259__dani1285,1,485,11,22,22,2,2,77,1,Iran,kurd1259,dani1285,0.6055,0.4161,0.1405,0.8934,0.6777,0.7143,0.3548,0.4888,0.661548433858047,1.16556907436714,0.252165665409533,0.246780602356541,1.15978335389412,0.587262429330172,0.279914211759769,-0.0227179473532461
kurd1259__swed1254,3,509,11,22,23.6666666666667,3.33333333333333,2.66666666666667,68.3333333333333,1,Turkey,kurd1259,swed1254,0.6166,0.4161,0.1352,0.8934,0.6557,0.6661,0.3931,0.5964,0.803063893058344,1.16556907436714,0.20214599875581,0.246780602356541,0.920214536123122,0.125301770687928,0.700104829731166,1.44076934774343
kurd1259__norw1258,1,511,11,22,25,1,4,47,1,Iraq,kurd1259,norw1258,0.57,0.4161,0.1489,0.8831,0.5853,0.4667,0.4685,0.6064,0.208953947226467,1.16556907436714,0.331442118219206,0.19033314228245,0.153594319255926,-1.78579688767853,1.52732082437982,1.57678117814275
kurd1259__czec1258,2,492.5,11,22,37.5,5,4,47,0.5,Iraq,kurd1259,czec1258,0.5341,0.3776,0.1184,0.8934,0.5571,0.5467,0.359,0.5104,-0.248740195592509,0.918572220909388,0.0435930931364618,0.246780602356541,-0.153489347159627,-1.01905720528477,0.32599255628927,0.271067606309284
kurd1259__poli1260,2,519.5,11,22,31,2.5,4,67,0,Syria,kurd1259,poli1260,0.5693,0.3776,0.113,0.8831,0.6149,0.6153,0.3064,0.48,0.200029548898521,0.918572220909388,-0.00737034081261431,0.19033314228245,0.475923274075088,-0.361577927632113,-0.251083853770664,-0.142408358104648
kurd1259__nucl1235,1,521,11,22,28,6,3,88,0,Armenia,kurd1259,nucl1235,0.5426,0.4196,0.0187,0.8485,0.6045,0.4813,0.4246,0.4757,-0.140372501610301,1.18802333377239,-0.89734290033074,0.000713519120942566,0.362672560219707,-1.64586689564167,1.04569241370242,-0.200893445176355
kurd1259__dutc1256,2,552.5,11,22,24.5,4.5,3,57,0.5,Iraq,kurd1259,dutc1256,0.5662,0.3776,0.1475,0.9131,0.6679,0.5307,0.3445,0.4871,0.160507213446186,0.918572220909388,0.318229376084261,0.354743220168151,1.05306633506886,-1.17240514176352,0.166912557318375,-0.0458399585211309
latv1249__stan1293,44,526.568181818182,7,18,26.6363636363636,2.47727272727273,3.47727272727273,95.0909090909091,0.909090909090909,Latvia,latv1249,stan1293,0.592,0.1864,0.0683,0.8767,0.6234,0.6946,0.3277,0.4796,0.489435037533361,-0.30807189288601,-0.429234321835522,0.155258992333501,0.568483953668428,0.398452782540707,-0.0174008207996264,-0.14784883132062
latv1249__russ1263,23,526.173913043478,7,18,27.5652173913044,2.82608695652174,3.04347826086957,92.9130434782609,0.91304347826087,USSR,latv1249,russ1263,0.4353,0.3498,0.1216,0.6082,0.4683,0.4299,0.2736,0.4097,-1.50835527387983,0.740221246204827,0.0737936465877661,-1.31621120474352,-1.12047621161712,-2.13849714157966,-0.610933782477239,-1.09857152581186
latv1249__dani1285,1,551,7,18,22,3,3,90,1,USSR,latv1249,dani1285,0.4353,0.1864,0.0395,0.8485,0.4715,0.5397,0.1864,0.3025,-1.50835527387983,-0.30807189288601,-0.701039302897261,0.000713519120942566,-1.08562983812315,-1.08614692749422,-1.56760798318496,-2.55661834769257
latv1249__dutc1256,1,591,7,18,23,2,3,90,1,USSR,latv1249,dutc1256,0.5232,0,0.0558,0.8767,0.5338,0.5653,0.4034,0.4885,-0.387705826699107,-1.50392159378278,-0.54720523375468,0.155258992333501,-0.407214504162549,-0.840790229128215,0.81310648417256,-0.026798302265226
latv1249__stan1295,5,527,7,18,26,1.6,3.2,91.8,1,USSR,latv1249,stan1295,0.4945,0,0.0497,0.8485,0.4932,0.4893,0.4034,0.4973,-0.753606158144919,-1.50392159378278,-0.604775038771229,0.000713519120942566,-0.849327867867211,-1.56919292740229,0.81310648417256,0.0928921084861757
lith1251__stan1293,105,522.990476190476,7,18,24.752380952381,2.52380952380952,3.2952380952381,95.0666666666667,0.961904761904762,USSR,lith1251,stan1293,0.6047,0.1864,0.0673,0.8767,0.6613,0.6723,0.3333,0.4694,0.651349121483251,-0.30807189288601,-0.438671994789055,0.155258992333501,0.981195689737559,0.184724096073445,0.0440369719063741,-0.286580898327927
lith1251__russ1263,69,523.202898550725,7,18,27.9130434782609,3.34782608695652,3.14492753623188,92.5652173913043,0.971014492753623,USSR,lith1251,russ1263,0.4519,0.3498,0.1244,0.6082,0.4826,0.4839,0.2804,0.3825,-1.29671954210281,0.740221246204827,0.100219130857657,-1.31621120474352,-0.964756480065966,-1.62094785596387,-0.536330748477096,-1.46852370449801
lith1251__stan1295,12,530.25,7,18,26.25,2.33333333333333,3.25,93.3333333333333,1,USSR,lith1251,stan1295,0.5227,0,0.044,0.8485,0.5272,0.5587,0.4078,0.5022,-0.394080396933354,-1.50392159378278,-0.658569774606365,0.000713519120942566,-0.47908514949385,-0.904046252925701,0.861379035584418,0.159537905381842
lith1251__dutc1256,1,523,7,18,25,2,1,90,1,USSR,lith1251,dutc1256,0.5439,0,0.0534,0.8767,0.5532,0.6241,0.4078,0.4954,-0.123798619001256,-1.50392159378278,-0.569855648843158,0.155258992333501,-0.195958364855396,-0.277236562568798,0.861379035584418,0.0670498607103048
lith1251__stan1290,1,528,7,18,29,1,4,90,1,USSR,lith1251,stan1290,0.5285,0,0.0699,0.8934,0.5754,0.5032,0.4078,0.4824,-0.320135382216083,-1.50392159378278,-0.41413404510987,0.246780602356541,0.0457883512589762,-1.43597190758637,0.861379035584418,-0.109765518808811
stan1306__stan1293,42,507,16,19,27.7857142857143,3.33333333333333,3.02380952380952,77.452380952381,0.928571428571429,Malaysia,stan1306,stan1293,0.6287,0.641,0.3806,1,0.6707,0.8344,0.1864,0.4951,0.957328492727135,2.60841562872167,2.51815094155271,0.83098441244373,1.08355691187608,1.73833037752381,-1.56760798318496,0.0629695057983249
stan1306__mand1415,4,504.25,16,19,23.75,3.25,3,69,1,Malaysia,stan1306,mand1415,0.5962,0,0.1742,1,0.5871,0.6969,0.4576,0.5945,0.542981427501041,-1.50392159378278,0.570215243943581,0.83098441244373,0.17319540434628,0.420496548409527,1.40773654929135,1.41492709996756
stan1306__dutc1256,1,525,16,19,19,51,3,64,1,Indonesia,stan1306,dutc1256,0.5869,0.658,0.3699,1,0.6276,0.7992,0.3064,0.4829,0.424414421144036,2.71747917440431,2.41716784094991,0.83098441244373,0.614219818879256,1.40096491727055,-0.251083853770664,-0.102964927288845
mala1464__stan1293,21,519.571428571429,,,29,3.9047619047619,3.14285714285714,58.6666666666667,0.380952380952381,India,mala1464,stan1293,0.6577,0.6336,0.314,1,0.7383,0.7268,0.3729,0.5076,1.32705356631349,2.56094090883628,1.88960192284744,0.83098441244373,1.81968655193606,0.707065504704197,0.478489934613093,0.232984293797475
mong1331__stan1295,3,504.333333333333,21,25,37.3333333333333,2,2.66666666666667,92,0.666666666666667,Mongolia,mong1331,stan1295,0.5445,0.5253,0.2499,1,0.6206,0.4533,0.4034,0.5065,-0.11614913472016,1.86614196781096,1.284647086526,0.83098441244373,0.537993376861211,-1.91422578447949,0.81310648417256,0.218022992453549
mong1331__mand1415,3,475,21,25,30.3333333333333,2,4,67,1,China,mong1331,mand1415,0.626,0.5765,0.0506,1,0.6004,0.886,0.3695,0.6233,0.922905813462198,2.19461570539634,-0.596281133113049,0.83098441244373,0.318025644180566,2.23287747266779,0.441188417613021,1.8066411715176
mong1331__stan1293,19,498.736842105263,21,25,26.9473684210526,4.63157894736842,3.21052631578947,89.5789473684211,0.894736842105263,Mongolia,mong1331,stan1293,0.6572,0.4867,0.2656,1,0.7446,0.7264,0.3277,0.5109,1.32067899607925,1.61850356408448,1.43281855189646,0.83098441244373,1.8882903497523,0.703231806292229,-0.0174008207996264,0.27786819782925
mong1331__russ1263,7,482.142857142857,21,25,30.5714285714286,4.42857142857143,3.57142857142857,92,1,Mongolia,mong1331,russ1263,0.5858,0.5,0.0965,1,0.6374,0.5872,0.2736,0.5412,0.410390366628691,1.70382974982443,-0.163091944545902,0.83098441244373,0.720936837704519,-0.630895241072921,-0.610933782477239,0.689984043939189
mong1331__hung1274,1,489,21,25,24,3,4,92,1,Mongolia,mong1331,hung1274,0.5597,0.5253,0.238,1,0.6013,0.5236,0.39,0.5418,0.077637800400967,1.86614196781096,1.17233877837896,0.83098441244373,0.327826186725743,-1.24045328857597,0.66609462305463,0.698144753763147
nepa1254__stan1293,32,498.6875,20,21,25.4375,2.9375,3.1875,47,0.46875,Nepal,nepa1254,stan1293,0.6252,0.1864,0.2774,0.9047,0.6956,0.6892,0.2677,0.5014,0.912706501087401,-0.30807189288601,1.54418309274815,0.308708398360154,1.35470525562598,0.346697853979128,-0.675662885506775,0.148656958949896
nepa1254__hind1269,3,498.333333333333,20,21,25.6666666666667,6.66666666666667,3.66666666666667,46,0.333333333333333,Nepal,nepa1254,hind1269,0.4506,0.4287,0.0308,0.6614,0.4955,0.485,0.3862,0.3787,-1.31329342471186,1.24640440822605,-0.783147057592995,-1.02465733329288,-0.824282036918426,-1.61040518533096,0.624404692289844,-1.52020820004976
nepa1254__dutc1256,1,371,20,21,36,16,4,46,0,Nepal,nepa1254,dutc1256,0.5795,0,0.2646,0.9047,0.6413,0.5096,0.359,0.557,0.330070781677172,-1.50392159378278,1.42338087894293,0.308708398360154,0.763405855400287,-1.37463273299487,0.32599255628927,0.904882735970114
norw1258__stan1293,191,549.047120418848,14,24,26.738219895288,2.40314136125654,3.05789473684211,111.952879581152,0.832460732984293,Norway,norw1258,stan1293,0.5311,0,0.0423,0.7048,0.5352,0.6356,0.409,0.4769,-0.286987616997995,-1.50392159378278,-0.67461381862737,-0.786810753951563,-0.391969215758941,-0.167017733224694,0.874544276878561,-0.184572025528437
norw1258__ital1282,2,550.5,14,24,21.5,12,3,113,1,Norway,norw1258,ital1282,0.5565,0.1864,0.0776,0.9047,0.4769,0.641,0.4208,0.639,0.0368405509017827,-0.30807189288601,-0.341463963367669,0.308708398360154,-1.02682658285209,-0.115262804663115,1.00400248293763,2.02017974524453
norw1258__stan1288,1,548,14,24,23,1,1,113,0,Norway,norw1258,stan1288,0.5084,0.1864,0.0942,0.9176,0.384,0.5169,0.5049,0.6445,-0.576393105632836,-0.30807189288601,-0.184798592339027,0.379404731851006,-2.03846036334872,-1.30466773697644,1.92666647696882,2.09498625196416
norw1258__swed1254,3,568,14,24,34.6666666666667,5.33333333333333,2.66666666666667,109.666666666667,1,Norway,norw1258,swed1254,0.4624,0,0.017,0.4788,0.4059,0.6764,0.2513,0.4852,-1.16285356718361,-1.50392159378278,-0.913386944351745,-2.02536667402384,-1.7999804947494,0.224019504796125,-0.855587849860063,-0.071682206297001
norw1258__stan1295,5,545.6,14,24,30.8,2.4,3.8,108.2,1,Norway,norw1258,stan1295,0.4014,0.1864,0.0524,0.631,0.3259,0.3344,0.3931,0.5021,-1.94055113576182,-0.30807189288601,-0.579293321796691,-1.19125954555039,-2.67113983209849,-3.05379263743722,0.700104829731166,0.158177787077849
norw1258__stan1290,1,566,14,24,21,0,3,113,1,Norway,norw1258,stan1290,0.5245,0.1864,0.0588,0.9176,0.4839,0.5985,0.4685,0.5505,-0.371131944090063,-0.30807189288601,-0.518892214894082,0.379404731851006,-0.950600140834043,-0.522593260934802,1.52732082437982,0.816475046210556
norw1258__russ1263,1,551,14,24,42,5,2,113,1,Norway,norw1258,russ1263,0.5529,0.3918,0.149,0.8564,0.4938,0.5245,0.3695,0.6556,-0.00905635478480059,1.00967235906783,0.33238588551456,0.0440081729641771,-0.842794172837093,-1.23182746714904,0.441188417613021,2.2459593837074
papi1253__stan1288,76,533.842105263158,,,27.8026315789474,3.14473684210526,2.46052631578947,99.4078947368421,0.789473684210526,Aruba,papi1253,stan1288,0.6198,0,0.2806,0.1864,0.6188,0.7883,0.4208,0.5489,0.843861142557528,-1.50392159378278,1.57438364619945,-3.62781689981647,0.518392291770856,1.2964966355444,1.00400248293763,0.794713153346666
papi1253__stan1293,38,535.973684210526,,,28.6052631578947,4.34210526315789,2.63157894736842,99.6578947368421,0.605263157894737,Aruba,papi1253,stan1293,0.5854,0.1864,0.2864,0.9359,0.6205,0.7413,0.3141,0.4313,0.405290710441294,-0.30807189288601,1.62912214932994,0.479694879361283,0.536904427689525,0.846037072138067,-0.166606888799914,-0.804785972149334
papi1253__dutc1256,10,529.3,,,31.3,4.6,1.8,100,0.9,Aruba,papi1253,dutc1256,0.6119,0,0.2993,0.9359,0.6715,0.7509,0.3931,0.4163,0.743142932856416,-1.50392159378278,1.75086813043051,0.479694879361283,1.09226850524957,0.938045834025319,0.700104829731166,-1.00880371774831
papi1253__ital1282,3,518,,,28.3333333333333,2.33333333333333,2.66666666666667,100,1,Aruba,papi1253,ital1282,0.5994,0,0.3179,0.5032,0.6375,0.8088,0.319,0.3697,0.583778677000227,-1.50392159378278,1.92640884736622,-1.89164647734347,0.722025786876205,1.49297367915781,-0.112848820182163,-1.64261884740914
poli1260__stan1293,1733,528.179457587998,14,25,25.3606462781304,3.08886324293133,3.39699942296596,99.9936526255049,0.929024812463935,Poland,poli1260,stan1293,0.5977,0.1864,0.0549,0.9047,0.6206,0.6689,0.1864,0.5472,0.562105138203784,-0.30807189288601,-0.555699139412859,0.308708398360154,0.537993376861211,0.15213765957171,-1.56760798318496,0.771591142178781
poli1260__stan1295,313,530.50159744409,14,25,27.2204472843451,3.2332268370607,3.36741214057508,100.105431309904,0.939297124600639,Poland,poli1260,stan1295,0.5574,0,0.0232,0.8831,0.5398,0.6114,0.3064,0.5805,0.0483147773234285,-1.50392159378278,-0.854873372039843,0.19033314228245,-0.341877553861369,-0.398956487148808,-0.251083853770664,1.22451053740852
poli1260__stan1290,27,523.407407407407,14,25,28.8148148148148,2.37037037037037,3.44444444444444,100,0.925925925925926,Poland,poli1260,stan1290,0.558,0,0.0519,0.9176,0.5524,0.6361,0.4034,0.5239,0.0559642616045262,-1.50392159378278,-0.584012158273457,0.379404731851006,-0.204669958228887,-0.162225610209733,0.81310648417256,0.454683577348366
poli1260__russ1263,167,519.814371257485,14,25,29.1017964071856,3.88023952095808,3.2874251497006,100.017964071856,0.970059880239521,Poland,poli1260,russ1263,0.4797,0.3498,0.1425,0.5319,0.4809,0.5062,0.2736,0.4949,-0.942293437078647,0.740221246204827,0.271041011316598,-1.73436083616615,-0.983268615984634,-1.40721916949661,-0.610933782477239,0.0602492691903388
poli1260__serb1264,3,533.333333333333,14,25,26,5.33333333333333,3,100,1,Poland,poli1260,serb1264,0.4569,0,0.0359,0.6614,0.4378,0.5552,0.195,0.4554,-1.23297383976034,-1.50392159378278,-0.735014925529979,-1.02465733329288,-1.45260570898145,-0.937591114030427,-1.4732570872436,-0.476997460886974
poli1260__stan1288,6,505.166666666667,14,25,22,3.5,2.83333333333333,91.5,1,Poland,poli1260,stan1288,0.5154,0,0.0807,0.9176,0.5233,0.5753,0.3433,0.4801,-0.48714912235337,-1.50392159378278,-0.312207177211718,0.379404731851006,-0.521554167189618,-0.744947768828994,0.153747316024232,-0.141048239800654
poli1260__dutc1256,16,531.5,14,25,24.625,3.3125,3.25,100,0.875,Poland,poli1260,dutc1256,0.5296,0,0.0385,0.9047,0.5261,0.564,0.3064,0.5368,-0.306111327700738,-1.50392159378278,-0.710476975850794,0.308708398360154,-0.491063590382399,-0.853249748967114,-0.251083853770664,0.630138838563489
poli1260__norw1258,1,565,14,25,25,1,4,100,1,Poland,poli1260,norw1258,0.5858,0.1864,0.0434,0.8718,0.534,0.6553,0.3695,0.6385,0.410390366628691,-0.30807189288601,-0.664232378378484,0.128405346278837,-0.405036605819177,0.02179191356477,0.441188417613021,2.01337915372457
poli1260__dani1285,1,479,14,25,33,5,4,100,1,Poland,poli1260,dani1285,0.5046,0.1864,0.0289,0.8831,0.5021,0.6226,0.1864,0.4653,-0.624839839413117,-0.30807189288601,-0.801078636204707,0.19033314228245,-0.752411391587126,-0.291612931613681,-1.56760798318496,-0.342345748791648
poli1260__mode1248,3,531.333333333333,14,25,30,5.33333333333333,3,100,0.666666666666667,Poland,poli1260,mode1248,0.4593,0.2736,0.0477,0.8718,0.4466,0.453,0.2736,0.5329,-1.20237590263595,0.251359941439088,-0.623650384678294,0.128405346278837,-1.35677818187306,-1.91710105828846,-0.610933782477239,0.577094224707754
poli1260__poli1260,1,525,14,25,35,2,3,100,1,Poland,poli1260,poli1260,0,0,0,0,0,0,0,0,-7.05805611981579,-1.50392159378278,-1.0738273845618,-4.64935151707962,-6.22002518262434,-6.25876450984315,-3.61260879754184,-6.67097621727199
poli1260__ital1282,22,512.727272727273,14,25,27.2727272727273,3.72727272727273,3.13636363636364,100,0.863636363636364,Poland,poli1260,ital1282,0.4776,0,0.0443,0.9047,0.451,0.5744,0.195,0.498,-0.969066632062487,-1.50392159378278,-0.655738472720305,0.308708398360154,-1.30886441831886,-0.753573590255924,-1.4732570872436,0.102412936614128
poli1260__ukra1253,1,508,14,25,24,4,4,100,1,Poland,poli1260,ukra1253,0.4608,0.3498,0.0239,0.5903,0.4477,0.5552,0.195,0.4504,-1.18325219193321,0.740221246204827,-0.84826700097237,-1.41430921788199,-1.34479974098451,-0.937591114030427,-1.4732570872436,-0.545003376086633
poli1260__roma1326,2,543,14,25,29.5,4,3,95,1,Poland,poli1260,roma1326,0.5014,0,0.0355,0.9139,0.4996,0.5803,0.2736,0.4801,-0.665637088912302,-1.50392159378278,-0.738789994711392,0.35912748891177,-0.779635120879285,-0.697026538679384,-0.610933782477239,-0.141048239800654
poli1260__czec1258,5,523.2,14,25,29.2,3.4,3.6,100,0.8,Poland,poli1260,czec1258,0.4749,0,0.0137,0.4788,0.4788,0.5298,0.195,0.4653,-1.00348931132742,-1.50392159378278,-0.944531265098403,-2.02536667402384,-1.00613654859005,-1.18103096319045,-1.4732570872436,-0.342345748791648
poli1260__roma1327,1,508,14,25,24,1,3,100,1,Poland,poli1260,roma1327,0.5056,0,0.0301,0.8989,0.4977,0.6017,0.195,0.4856,-0.612090698944621,-1.50392159378278,-0.789753428660468,0.276922449968919,-0.800325155141326,-0.491923673639052,-1.4732570872436,-0.0662417330810288
