"L1","C","L1L2","L2","AaA","LoR","Edu.day","Sex","Family","ISO639.3","Enroll","Speaking","morph","lex","new_feat","new_sounds"
"Polish","Poland","PolishGerman","German",22,2,3,"Female","Indo-European","pol ",100,555,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",26,1,3,"Female","Indo-European","pol ",100,525,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",20,4,3,"Female","Indo-European","pol ",100,509,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",21,1,3,"Female","Indo-European","pol ",100,523,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",40,3,4,"Female","Indo-European","pol ",100,526,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",20,3,3,"Female","Indo-European","pol ",100,506,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",20,10,3,"Female","Indo-European","pol ",100,536,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",23,6,4,"Female","Indo-European","pol ",100,520,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",22,1,3,"Female","Indo-European","pol ",100,487,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",26,2,4,"Female","Indo-European","pol ",100,555,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,5,3,"Female","Indo-European","pol ",100,523,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",19,3,3,"Female","Indo-European","pol ",100,514,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",26,2,4,"Female","Indo-European","pol ",100,530,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",28,2,4,"Female","Indo-European","pol ",100,565,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",24,1,3,"Female","Indo-European","pol ",100,560,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",23,1,4,"Female","Indo-European","pol ",100,500,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,1,3,"Female","Indo-European","pol ",100,538,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",23,2,3,"Female","Indo-European","pol ",100,503,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",19,1,3,"Female","Indo-European","pol ",100,476,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",20,1,3,"Female","Indo-European","pol ",100,559,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",32,9,3,"Female","Indo-European","pol ",100,517,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",16,2,3,"Female","Indo-European","pol ",100,545,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",30,2,4,"Female","Indo-European","pol ",100,513,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",28,2,4,"Female","Indo-European","pol ",100,548,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",26,1,3,"Female","Indo-European","pol ",100,549,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",24,1,4,"Female","Indo-European","pol ",100,522,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",26,1,3,"Female","Indo-European","pol ",100,540,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",18,1,3,"Female","Indo-European","pol ",100,485,0.0479,0.388004,14,25
"Polish","Poland","PolishRussian","Russian",33,3,3,"Male","Indo-European","pol ",100,522,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",29,1,4,"Female","Indo-European","pol ",100,556,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",20,4,3,"Female","Indo-European","pol ",100,555,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",28,3,4,"Female","Indo-European","pol ",100,598,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",34,1,4,"Female","Indo-European","pol ",100,508,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",31,1,4,"Female","Indo-European","pol ",100,525,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,1,4,"Female","Indo-European","pol ",100,500,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,4,4,"Male","Indo-European","pol ",100,539,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,5,3,"Female","Indo-European","pol ",100,493,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",27,2,3,"Female","Indo-European","pol ",100,511,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",21,2,3,"Female","Indo-European","pol ",100,496,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",21,1,3,"Female","Indo-European","pol ",100,562,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",27,1,3,"Female","Indo-European","pol ",100,533,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",21,6,3,"Male","Indo-European","pol ",100,513,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",19,3,3,"Female","Indo-European","pol ",100,514,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",23,1,4,"Male","Indo-European","pol ",100,546,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",44,3,4,"Female","Indo-European","pol ",100,480,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",40,5,1,"Female","Indo-European","pol ",100,526,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",27,1,4,"Female","Indo-European","pol ",100,496,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",24,1,4,"Female","Indo-European","pol ",100,505,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",26,2,3,"Female","Indo-European","pol ",100,519,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",27,3,4,"Female","Indo-European","pol ",100,522,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",26,2,4,"Female","Indo-European","pol ",100,545,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",42,5,4,"Female","Indo-European","pol ",100,514,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",30,3,3,"Female","Indo-European","pol ",100,544,0.0479,0.388004,14,25
"Polish","Poland","PolishItalian","Italian",19,2,3,"Male","Indo-European","pol ",100,450,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",28,4,3,"Female","Indo-European","pol ",100,506,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",31,2,3,"Female","Indo-European","pol ",100,493,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",29,7,3,"Male","Indo-European","pol ",100,497,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,2,4,"Female","Indo-European","pol ",100,537,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",22,12,1,"Female","Indo-European","pol ",100,545,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",24,2,4,"Female","Indo-European","pol ",100,506,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",23,2,4,"Female","Indo-European","pol ",100,539,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",26,4,3,"Female","Indo-European","pol ",100,513,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",27,2,3,"Male","Indo-European","pol ",100,505,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,7,4,"Female","Indo-European","pol ",100,543,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",22,1,3,"Female","Indo-European","pol ",100,520,0.0479,0.388004,14,25
"Polish","Poland","PolishFrench","French",27,1,4,"Male","Indo-European","pol ",100,549,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",24,1,3,"Female","Indo-European","pol ",100,503,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,1,4,"Female","Indo-European","pol ",100,520,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",26,4,4,"Female","Indo-European","pol ",100,498,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",31,1,4,"Female","Indo-European","pol ",100,506,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",24,8,4,"Female","Indo-European","pol ",100,503,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",18,4,3,"Female","Indo-European","pol ",100,527,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",30,6,4,"Female","Indo-European","pol ",100,563,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",22,2,3,"Female","Indo-European","pol ",100,522,0.0479,0.388004,14,25
"Polish","Poland","PolishRussian","Russian",46,3,2,"Female","Indo-European","pol ",100,514,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",22,5,3,"Male","Indo-European","pol ",100,518,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",31,16,4,"Female","Indo-European","pol ",100,506,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",26,5,4,"Female","Indo-European","pol ",100,533,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",26,4,4,"Female","Indo-European","pol ",100,523,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",26,2,3,"Female","Indo-European","pol ",100,523,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",37,3,3,"Female","Indo-European","pol ",100,498,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",25,4,3,"Female","Indo-European","pol ",100,559,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",22,3,3,"Female","Indo-European","pol ",100,542,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",27,2,4,"Female","Indo-European","pol ",100,544,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",20,6,3,"Female","Indo-European","pol ",100,549,0.0479,0.388004,14,25
"Polish","Poland","PolishCzech","Czech",30,1,4,"Female","Indo-European","pol ",100,555,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",20,4,3,"Female","Indo-European","pol ",100,536,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",24,2,4,"Female","Indo-European","pol ",100,551,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",21,10,3,"Female","Indo-European","pol ",100,522,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",37,2,3,"Female","Indo-European","pol ",100,496,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",23,1,3,"Female","Indo-European","pol ",100,470,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",38,5,4,"Female","Indo-European","pol ",100,494,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",28,3,4,"Female","Indo-European","pol ",100,543,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,3,4,"Female","Indo-European","pol ",100,585,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,6,3,"Female","Indo-European","pol ",100,525,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",23,2,4,"Female","Indo-European","pol ",100,517,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",24,1,3,"Female","Indo-European","pol ",100,518,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",22,1,3,"Female","Indo-European","pol ",100,553,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",24,2,4,"Female","Indo-European","pol ",100,576,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",26,1,4,"Female","Indo-European","pol ",100,551,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",0,38,3,"Female","Indo-European","pol ",100,545,0.0479,0.388004,14,25
"Polish","Poland","PolishRussian","Russian",30,6,4,"Female","Indo-European","pol ",100,519,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,1,3,"Female","Indo-European","pol ",100,568,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",38,2,3,"Female","Indo-European","pol ",100,519,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",34,2,4,"Female","Indo-European","pol ",100,498,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",20,4,3,"Female","Indo-European","pol ",100,505,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",27,3,3,"Female","Indo-European","pol ",100,528,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",23,5,3,"Female","Indo-European","pol ",100,512,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",20,2,3,"Female","Indo-European","pol ",100,540,0.0479,0.388004,14,25
"Polish","Poland","PolishMonolingual","Monolingual",28,1,4,"Female","Indo-European","pol ",100,506,0.0479,0.388004,14,25
"Polish","Poland","PolishGerman","German",24,2,4,"Female","Indo-European","pol ",100,598,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",27,3,4,"Female","Indo-European","pol ",100,520,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",30,1,4,"Female","Indo-European","pol ",100,555,0.0479,0.388004,14,25
"Polish","Poland","PolishItalian","Italian",40,4,4,"Female","Indo-European","pol ",100,448,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",22,3,3,"Female","Indo-European","pol ",100,573,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",24,5,4,"Female","Indo-European","pol ",100,547,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,2,3,"Female","Indo-European","pol ",100,508,0.0479,0.388004,14,25
"Polish","Poland","PolishEnglish","English",25,1,4,"Female","Indo-European","pol ",100,545,0.0479,0.388004,14,25
